nom;id;url;daily_price;weekly_price;description;img_link;tag_list;img_id;title_nl;text_nl
DÉBOUCHEUR MANUEL À TAMBOUR 15 M;10403.0;https://www.boels.be/fr/louer/nettoyage/deboucher/deboucheur-manuel-a-tambour-15-m;€ 33,28;€ 66,55;Déboucheur manuel pour le débouchage de tuyaux tels que siphons.Manœuvrable dans des virages en U et en SLivré avec divers équipements;https://www.boels.be/assets/modules/products/deboucheur_manuel_a_tambour_15_m_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection oculaire obligatoire;https@__www.boels.be_assets_modules_products_deboucheur_manuel_a_tambour_15_m_big_1.jpg;RIOOLVEER 15 M;Handbediende veer voor het ontstoppen van allerlei buizen, zoals vloerafvoerputjes.Manoeuvreert door U- én S-bochtenGeleverd met diverste hulpstukken
DÉBOUCHEUR À TAMBOUR 30 M ÉLECTRIQUE;10404.0;https://www.boels.be/fr/louer/nettoyage/deboucher/deboucheur-a-tambour-30-m-electrique;€ 39,93;€ 119,79;Déboucheur de canalisations professionnel avec système d'introduction électrique du ressort pour extraire les bouchons des urinoirs, toilettes, évacuations diverses et gouttières.Manœuvrable dans des virages en U et en SProgression du ressort commandée au piedAvec accouplement à friction pour éviter les nœuds du ressort;https://www.boels.be/assets/modules/products/deboucheur_a_tambour_30_m_electrique_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection oculaire obligatoire;https@__www.boels.be_assets_modules_products_deboucheur_a_tambour_30_m_electrique_big_1.jpg;RIOOLVEER 30 M ELEKTRISCH;Professionele rioolreiniger met elektrische veerinvoer voor het verhelpen van verstoppingen in gootsteenafvoerleidingen, toiletten, urinoirs, vloerafvoeren en dakafvoerkanalen.Manoeuvreert door U- én S-bochtenVeertoevoer door middel van voetbedieningMet slipkoppeling ter voorkoming van knikvorming in de veer
DÉBOUCHEUR À HAUTE PRESSION;10408.0;https://www.boels.be/fr/louer/nettoyage/deboucher/deboucheur-a-haute-pression;€ 16,34;€ 32,67;Ce déboucheur à haute pression vous permet de venir à bout des conduites bouchées. La tête de nettoyage désintègre le bouchon avec de l'eau à haute pression. Ainsi, vous éliminez le bouchon au jet tout en nettoyant instantanément la paroi de la conduite.à raccorder sur les nettoyeurs haute pression 230 VHors nettoyeur haute pression;https://www.boels.be/assets/modules/products/deboucheur_a_haute_pression_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection oculaire obligatoire;https@__www.boels.be_assets_modules_products_deboucheur_a_haute_pression_big_1.jpg;HOGEDRUK RIOOLSLANG;Met deze hogedruk rioolslang pakt u verstopte leidingen aan. De reinigingskop werkt zich met hoge waterdruk door de verstopping heen. Zo spuit u de verstopping los terwijl u meteen de buiswand reinigt.Aan te sluiten op de 230 V hogedrukreinigers
REMORQUE DE NETTOYAGE D'ÉGOUT 150/50;10406.0;https://www.boels.be/fr/louer/nettoyage/deboucher/remorque-de-nettoyage-degout-15050;€ 193,60;€ 580,80;Les remorques de nettoyage d'égouts professionnelles conviennent pour le nettoyage de raccordements aux maisons bouchés et pour le réseau d'égout principal jusqu'à Ø400 mm. Les machines conviennent également pour le nettoyage de systèmes de drainage. Les remorques sont faciles à manier. La tête de projection se propulse elle-même dans la conduite grâce à la pression de l'eau. La combinaison de la haute pression (jusqu'à 150 bars) et d'un important flux d'eau (jusqu'à 50 litres/min) souffle et évacue la saleté agglomérée. Les machine sont équipées de manière standard de plusieurs têtes de projection.Réservoir d'eau uniquement pour l'eau propre sans autre additifFacile à manœuvrer grâce à sa conception compacte;https://www.boels.be/assets/modules/products/remorque_de_nettoyage_degout_15050_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Equipé d’un dispositif d’attelage;https@__www.boels.be_assets_modules_products_remorque_de_nettoyage_degout_15050_big_1.jpg;RIOOLREINIGINGSAANHANGER 150/50;Professionele rioolreinigingsaanhanger die geschikt is voor het reinigen van verstopte huisaansluitingen en het hoofdrioolstelsel tot Ø400 mm. De machine is ook geschikt voor het reinigen van drainages. De aanhanger is eenvoudig te bedienen. De spuitkop stuwt zich zelf door de waterdruk voort in de buis. Door de combinatie van hoge druk (tot 150 bar) en een grote water flow (tot 50 liter/min) wordt aangekoekt vuil weggeblazen en gespoeld. De machine is standaard uitgevoerd met verschillende spuitkoppen.Watertank is enkel voor schoon water zonder enige toevoegingEenvoudig manoeuvreerbaar dankzij compact ontwerp
REMORQUE DE NETTOYAGE D'ÉGOUT 150/60;10410.0;https://www.boels.be/fr/louer/nettoyage/deboucher/remorque-de-nettoyage-degout-15060;p.s.d.;p.s.d.;Les remorques de nettoyage d'égouts professionnelles conviennent pour le nettoyage de raccordements aux maisons bouchés et pour le réseau d'égout principal jusqu'à Ø400 mm. Les machines conviennent également pour le nettoyage de systèmes de drainage. Les remorques sont faciles à manier. La tête de projection se propulse elle-même dans la conduite grâce à la pression de l'eau. La combinaison de la haute pression (jusqu'à 150 bars) et d'un important flux d'eau (jusqu'à 60 litres/min) souffle et évacue la saleté agglomérée. Les machine sont équipées de manière standard de plusieurs têtes de projection.Réservoir d'eau uniquement pour l'eau propre sans autre additifConvient pour fortes pollutions et usage prolongé;https://www.boels.be/assets/modules/products/remorque_de_nettoyage_degout_15060_big_1.jpg; + Gants de protection obligatoires + Protection oculaire obligatoire +  Vêtements de travail / de protection obligatoires + Equipé d’un dispositif d’attelage;https@__www.boels.be_assets_modules_products_remorque_de_nettoyage_degout_15060_big_1.jpg;RIOOLREINIGINGSAANHANGER 150/60;Professionele rioolreinigingsaanhanger die geschikt is voor het reinigen van verstopte huisaansluitingen en het hoofdrioolstelsel tot Ø400 mm. De machine is ook geschikt voor het reinigen van drainages. De aanhanger is eenvoudig te bedienen. De spuitkop stuwt zich zelf door de waterdruk voort in de buis. Door de combinatie van hoge druk (tot 150 bar) en een grote water flow (tot 60 liter/min) wordt aangekoekt vuil weggeblazen en gespoeld. De machine is standaard uitgevoerd met verschillende spuitkoppen.Watertank is enkel voor schoon water zonder enige toevoegingGeschikt voor zware verontreinigingen en langdurige inzet
INSTALLATION DE SABLAGE 25 L;10105.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/installation-de-sablage-25-l;€ 106,48;€ 319,44;Unités destinées aux travaux de sablage et de nettoyage de précision, sans que des objets soient endommagés. Le réglage de l'alimentation du matériau et la pression réglable en font une unité polyvalente.Polissage à sec et sans poussière après sablageAlimentation en matériau réglablePression de fonctionnement réglableLéger;https://www.boels.be/assets/modules/products/installation_de_sablage_25_l_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_installation_de_sablage_25_l_big_1.jpg;STRAALINSTALLATIE 25 L;Units voor het uitvoeren van nauwkeurig straal- en reinigingswerk, zonder dat objecten beschadigd worden. De instelbaarheid van de materiaaltoevoer samen met de regelbare werkdruk maken deze units zeer veelzijdig.Droog of stofvrij natstralenInstelbare materiaaltoevoerRegelbare werkdrukLicht van gewicht
INSTALLATION DE SABLAGE 40 L;10104.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/installation-de-sablage-40-l;p.s.d.;p.s.d.;Unités destinées aux travaux de sablage et de nettoyage de précision, sans que des objets soient endommagés. Le réglage de l'alimentation du matériau et la pression réglable en font une unité polyvalente.Polissage à sec et sans poussière après sablageAlimentation en matériau réglablePression de fonctionnement réglableLéger;https://www.boels.be/assets/modules/products/installation_de_sablage_40_l_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_installation_de_sablage_40_l_big_1.jpg;STRAALINSTALLATIE 40 L;Units voor het uitvoeren van nauwkeurig straal- en reinigingswerk, zonder dat objecten beschadigd worden. De instelbaarheid van de materiaaltoevoer samen met de regelbare werkdruk maken deze units zeer veelzijdig.Droog of stofvrij natstralenInstelbare materiaaltoevoerRegelbare werkdrukLicht van gewicht
INSTALLATION DE SABLAGE 60 L;10184.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/installation-de-sablage-60-l;€ 174,24;€ 522,72;Installation de sablage compacte pour des travaux de sablage légers et lourds, conçue pour un usage professionnel intensif. La machine idéale pour le nettoyage des façades, l'enlèvement de peinture et de rouille, le sablage de grandes constructions en acier.Travailler sans poussière grâce à l'apport d'eauNettoyer la façade sans l'endommager;https://www.boels.be/assets/modules/products/installation_de_sablage_60_l_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_installation_de_sablage_60_l_big_1.jpg;STRAALINSTALLATIE 60 L;Compacte straalinstallatie voor zowel het kleine als het zware straalwerk, ontwikkelt voor professioneel intensief gebruik. De machine voor gevelreiniging, het verwijderen van verf en roest, het stralen van grote stalen constructiewerken.Stofvrij werken dankzij de watertoevoerGevel reinigen zonder deze te beschadigen
PISTOLET DE PULVÉRISATION;10175.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/pistolet-de-pulverisation;€ 66,54;€ 199,61;Pratique pistolet pulvérisateur pour nettoyer facilement et rapidement de petites ou moyennes surfaces. Convient pour presque toutes les surfaces. Elimine les saletés les plus diverses de surfaces dures. En réglant l'abrasif, la pression et l'eau on peut régler le pistolet de manière optimale pour éliminer la saleté de par exemple la pierre naturelle, la maçonnerie, le béton, l'acier, la fonte, le bois dur, etc.Pression et volume d'eau réglablesCourt temps de préparationFacile à transporterAvec système d'arrêt d'urgenceà partir d'une grosseur de grain de 0,5 mm de l'eau peut être utilisée pour un sablage humide;https://www.boels.be/assets/modules/products/pistolet_de_pulverisation_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_pistolet_de_pulverisation_big_1.jpg;STRAALPISTOOL;Handzaam straalpistool om gemakkelijk en snel kleine tot middelgrote oppervlakken te reinigen. Geschikt voor bijna alle oppervlakken. Verwijderd de meest uiteenlopende vervuiling van harde oppervlakken. Door straalmiddel, druk en water te regelen kan men het straalpistool optimaal inregelen om het vuil te verwijderen van bijvoorbeeld natuursteen, metselwerk, beton, staal, gietijzer, hardhout enz.Druk en waterhoeveelheid zijn regelbaarKorte voorbereidingstijdGemakkelijk te vervoerenVoorzien van veiligheidsuitschakelingVanaf een korrelgrootte van 0,5 mm kan water gebruikt worden om nat te stralen
MACHINE DE SABLAGE 230 V;11030.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/machine-de-sablage-230-v;€ 246,84;€ 987,36;Les machines de sablage conviennent pour éliminer rapidement et facilement les colles dans les usines et les entrepôts, abraser et nettoyer les sols en béton et en asphalte et éliminer les peintures et les enduits. Grâce à la circulation fermée, au vaste système de filtration et à l'absence de produits chimiques, l'utilisation d'une machine de sablage est très propre et respectueuse de l'environnement. La partie active et la principale partie d’usure de la machine de sablage est la roue de sablage. Un prix d’usure vous est facturé par heure de fonctionnement de la machine. Système de sablage du sol sans poussière avec aspiration Longopack (11165) loué avec la machine de sablage.Peut être utilisé pour créer une couche d'adhérence, rénover ou entretenir.Très polyvalent, peut sabler jusqu'à 50 mm le long du mur.Facile à transporter, à manipuler et à utiliserSystème fermé sans poussière moyennant l'utilisation d'un aspirateur adéquat (11165).2 types de sablage disponibles en sacs de 25 kg. S330 Fin, S390 Grossier.Instructions spécialisées, accompagnement et conseils par nos spécialistes du béton;https://www.boels.be/assets/modules/products/machine_de_sablage_230_v_big_1.jpg; + Travail du béton + Chaussures de protection obligatoires + Protections auditives et oculaires, et casque de protection obligatoires. + Protection respiratoire obligatoire + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_machine_de_sablage_230_v_big_1.jpg;KOGELSTRAALMACHINE 230 V;Kogelstraalmachines zijn geschikt voor gemakkelijk en snel verwijderen van lijnen in fabrieken en magazijnen, het opruwen en reinigen van beton- en asfaltvloeren en het verwijderen van verf en coatings. Dankzij de gesloten circulatie, het uitgebreide filtersysteem en het ontbreken van chemische reinigingsproducten, is het gebruik van een kogelstraalmachine zeer schoon en milieuvriendelijk. Het werkende en grootste slijtage deel bij de kogelstraalmachine is het straalwiel. Per draaiuur van de machine wordt hiervoor een slijtageprijs aangerekend. Stofvrij vloerstraalsysteem met de stofafzuiging met longopack (11165) die u bij de kogelstraalmachine huurt.Kan worden gebruikt om vloeren op te ruwen, te renoveren of te onderhoudenBreed inzetbaar, kan tot 50 mm langs de muur stralenMakkelijk te transporteren, hanteren en te gebruikenGesloten stofvrij systeem indien gebruikt met de gepaste stofzuiger (11165)2 soorten straalkogels verkrijgbaar in zakken van 25kg. S330 Fijn, S390 grof.Deskundige instructie, begeleiding en advies door onze betonspecialisten
MACHINE DE SABLAGE 400 V;11195.0;https://www.boels.be/fr/louer/nettoyage/grenaillagesablage/machine-de-sablage-400-v;p.s.d.;p.s.d.;La machine de sablage est utilisée pour créer une bonne adhérence dans la couche supérieure du sol. Éliminer de fines couches de peinture et d’enduits tandis que la sous-couche est abrasée. Pour dérouiller l’acier et créer un profilé en ancre, abraser des dalles afin de favoriser l’adhérence, éliminer le caoutchouc sur de l’asphalte compacté.2 types de sablage disponibles en sacs de 25 kg. S330 Fin, S390 Grossier.Pour un travail sans poussièreInstructions spécialisées, accompagnement et conseils par nos spécialistes du béton;https://www.boels.be/assets/modules/products/machine_de_sablage_400_v_big_1.jpg; + Travail du béton + Gants de protection obligatoires + Casque de protection obligatoire + Protection oculaire et casque de protection obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_machine_de_sablage_400_v_big_1.jpg;KOGELSTRAALMACHINE 400 V;Kogelstraalmachine wordt gebruikt om een goede hechting te creëren in de toplaag van de vloer. Het verwijderen van dunne verflagen en coatings terwijl gelijk de ondervloer wordt opgeruwd. Om staal te ontroesten en een anker profiel maken, vloertegels ruw te maken voor hechting, rubber te verwijderen op verdicht asfalt.2 soorten straalkogels verkrijgbaar in zakken van 25kg. S330 Fijn, S390 grof.Voor stofvrij werkenDeskundige instructie, begeleiding en advies door onze betonspecialisten
