nom;id;url;daily_price;weekly_price;description;title_nl;text_nl
GROUPE Ç?LECTROGÇ?NE 150 KVA;84181.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-150-kva-2;p.s.d.;p.s.d.;;STROOMAGGREGAAT 150 KVA;
GROUPE Ç?LECTROGÇ?NE 150 KVA;11609.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-150-kva;p.s.d.;p.s.d.;Large gamme de groupes électrogènes à faible niveau sonore entre 150 et 325 kVA. Utilisables pour les évènements, les tentes d'évènements, les chantiers, l'industrie, les hÇïpitaux, les dispositif d'urgence, etc.;STROOMAGGREGAAT 150 KVA;Breed assortiment geluidgedempte stroomaggregaten tussen 150 en 325 kVA. Inzetbaar voor evenementen, feesttenten, bouwplaatsen, industrie, ziekenhuizen, noodvoorziening, etc.Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerd
GROUPE Ç?LECTROGÇ?NE 200 KVA;84109.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-200-kva;p.s.d.;p.s.d.;;STROOMAGGREGAAT 200 KVA;
GROUPE Ç?LECTROGÇ?NE 250 KVA;84110.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-250-kva-2;p.s.d.;p.s.d.;;STROOMAGGREGAAT 250 KVA;
GROUPE Ç?LECTROGÇ?NE 250 KVA;11618.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-250-kva;p.s.d.;p.s.d.;Outre toutes les options standards, ce générateur peut également se synchroniser avec d'autres générateurs pour obtenir un twinset ou un powerplant.Modèle industriel : pare-étincelles, fond étanche, stabilisé;STROOMAGGREGAAT 250 KVA;Deze generator heeft naast alle standaard opties ook de mogelijkheid tot synchroniseren met andere generatoren om zo een twinset of powerplant te creëren.Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerdAansluiting voor externe brandstoftankPrijs is gebaseerd op 8 draaiuren per dag en 40 uren per week en exclusief onderhoud, bij meer draaiuren berekenen wij een toeslag
GROUPE Ç?LECTROGÇ?NE 250 KVA;84121.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-250-kva-1;p.s.d.;p.s.d.;Version industrielle : pare-étincelles, fonds étanche, stabilisé (réglage automatique du nombre de tours)Super silencieuxConvient pour la prise en charge secteur et la gestion de la puissanceVersion 60 Hz possible sur demande;STROOMAGGREGAAT 250 KVA;Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerd (elektronische toerenregeling)Super silentGeschikt voor netovername en Power ManagementUitvoering 60 Hz op aanvraag mogelijk
GROUPE Ç?LECTROGÇ?NE TWIN 250 KVA;84115.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-twin-250-kva;p.s.d.;p.s.d.;Version industrielle : pare-étincelles, fonds étanche, stabilisé (réglage automatique du nombre de tours)Super silencieuxConvient pour la prise en charge secteur et la gestion de la puissance;STROOMAGGREGAAT TWIN 250 KVA;Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerd (elektronische toerenregeling)Super silentGeschikt voor netovername en Power ManagementUitvoering 60 Hz op aanvraag mogelijkTwinset = 2 aggregaten die synchroon draaien voor 100% bedrijfszekerheidSynchroonopstellingen tot elk gewenst vermogen mogelijk
GROUPE Ç?LECTROGÇ?NE 325 KVA;11613.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-325-kva;p.s.d.;p.s.d.;Large gamme de groupes électrogènes à faible niveau sonore entre 150 et 325 kVA. Utilisables pour les évènements, les tentes d'évènements, les chantiers, l'industrie, les hÇïpitaux, les dispositif d'urgence, etc.;STROOMAGGREGAAT 325 KVA;Breed assortiment geluidgedempte stroomaggregaten tussen 150 en 325 kVA. Inzetbaar voor evenementen, feesttenten, bouwplaatsen, industrie, ziekenhuizen, noodvoorziening, etc.Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerdAansluiting voor externe brandstoftankPrijs is gebaseerd op 8 draaiuren per dag en 40 uren per week en exclusief onderhoud, bij meer draaiuren berekenen wij een toeslag
GROUPE Ç?LECTROGÇ?NE 350 KVA;84188.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-350-kva;p.s.d.;p.s.d.;;STROOMAGGREGAAT 350 KVA;
GROUPE Ç?LECTROGÇ?NE 400 KVA;84112.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-400-kva;p.s.d.;p.s.d.;Version industrielle : pare-étincelles, fonds étanche, stabilisé (réglage automatique du nombre de tours)Super silencieuxConvient pour la prise en charge secteur et la gestion de la puissance;STROOMAGGREGAAT 400 KVA;Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerd (elektronische toerenregeling)Super silentGeschikt voor netovername en Power ManagementUitvoering 60 Hz op aanvraag mogelijkTwinset = 2 aggregaten die synchroon draaien voor 100% bedrijfszekerheidSynchroonopstellingen tot elk gewenst vermogen mogelijk
GROUPE Ç?LECTROGÇ?NE 500 KVA;84191.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-500-kva-1;p.s.d.;p.s.d.;;STROOMAGGREGAAT 500 KVA;
GROUPE Ç?LECTROGÇ?NE 500 KVA;11638.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-500-kva;p.s.d.;p.s.d.;Pour tous vos problèmes énergétiques, Boels Ç?lectricité offre une solution adaptée. Les groupes électrogènes sont conformes aux exigences actuelles dans la navigation, le secteur énergétique, l'industrie chimique et le secteur évènementiel.;STROOMAGGREGAAT 500 KVA;Voor al uw energieproblemen biedt Boels Power een passende oplossing. De aggregaten voldoen aan de uitlopende eisen voor gebruik binnen de scheepvaart, energiemarkt, chemische industrie en de eventsmarkt.Industriële uitvoering: vonkenvanger, vloeistofdichte bodem, gestabiliseerd (elektronische toerenregeling)
GROUPE Ç?LECTROGÇ?NE 700 KVA;84194.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-700-kva;p.s.d.;p.s.d.;;STROOMAGGREGAAT 700 KVA;
GROUPE Ç?LECTROGÇ?NE 1250 KVA;84180.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-1250-kva;p.s.d.;p.s.d.;;STROOMAGGREGAAT 1250 KVA;
GROUPE Ç?LECTROGÇ?NE 1600 KVA;84183.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-1600-kva;p.s.d.;p.s.d.;;STROOMAGGREGAAT 1600 KVA;
CONTENEUR START-UP 10 PIEDS;19560.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/conteneur-start-up-10-pieds;p.s.d.;p.s.d.;Avec le conteneur Start-up, vous équipez immédiatement votre chantier d'eau et d'électricité. Avec le conteneur Start Up, vous pouvez démarrer votre chantier quand vous le voulez sans devoir attendre la réalisation des raccordements électriques. Vous ne dépendez plus de tiers.10 pieds comporte un réservoir diesel, réservoir d'eau et pompe hydrophoreProtection antivandalismeInterrupteur-programmateur sur demande;START-UP CONTAINER 10 FT;Met de Start-up container voorziet u elke bouwlocatie in no time van water en stroom. Met de Start-up container kunt u uw bouw opstarten op het moment dat ú het wilt en niet wanneer eindelijk de bouwaansluiting is gerealiseerd. U bent niet meer afhankelijk van derden.10 ft voorzien van dieseltank, watertank, hydrofoorpompVandalismebestendigTijdschakelaar op aanvraag
GROUPE Ç?LECTROGÇ?NE EN CONTENEUR 20 KVA TRÇ?S SILENCIEUX;12680.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/groupe-electrogene-en-conteneur-20-kva-tres-silencieux;p.s.d.;p.s.d.;Niveau sonore atténué jusqu'à 51 dB(A) ! Ces groupes électrogènes conviennent à merveille pour une utilisation dans un quartier résidentiel ou des situations ne permettant pas de faire du bruit. Le grand réservoir intégré de 1.000 litres de carburant garantit une utilisation ininterrompue pendant de longues périodes.;CONTAINERAGGREGAAT 20 KVA SUPER SILENT;Geluidgedempt tot maar liefst 51 dB(A) !Deze aggregaten zijn uitermate geschikt voor gebruik in een woonwijk of situaties waar bijna geen geluid toegestaan is.De grote ingebouwde 1000 liter brandstoftank staat garantvoor onafgebroken gebruik voor langere periodes.Extreem stilVandalismebestendig
GÇ?NÇ?RATEUR HYBRIDE;84199.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes/generateur-hybride;p.s.d.;p.s.d.;Ce groupe électrogène hybride est équipé de panneaux solaires et d'une batterie intégrée. Cela permet une économie de carburant de 60% par rapport aux groupes électrogènes classiques. Ce groupe électrogène fournit de l'énergie, qui est stockée dans la batterie. Ce n'est que lors de pics d'utilisation à grande puissance que le générateur intégré s'enclenche.;HYBRIDE AGGREGAAT;Dit Hybride aggregaat is voorzien van een ingebouwd accupakket. Dit zorgt voor de besparing van zestig procent aan brandstofverbruik ten opzichte van reguliere aggregaten. Dit aggregaat levert energie, dat wordt opgeslagen in het accupakket. Alleen bij piekmomenten van een groot vermogen schakelt de ingebouwde generator in.Remote monitoring
GROUPE Ç?LECTROGÇ?NE 20 KVA MOBILE;;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-20-kva-mobile;p.s.d.;p.s.d.;Boels loue un grand nombre de groupes électrogènes mobiles. Ils peuvent être utilisés sur des chantiers, lors d'événements, etc.ONE CALL 070-22 28 18 ( 0,15 p/min.);;
GROUPE Ç?LECTROGÇ?NE 30 KVA MOBILE;;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-30-kva-mobile;p.s.d.;p.s.d.;Groupe électrogène à faible niveau sonore entre 10 et 30 kVA. Utilisable pour des évènements, des tentes pour évènements, chantiers, chariots de carnaval, etc.ONE CALL 070-22 28 18 ( 0,15 p/min.);;
GROUPE Ç?LECTROGÇ?NE 40 KVA MOBILE;11614.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-40-kva-mobile;152,46;381,15;Boels loue un grand nombre de types différents groupes électrogènes mobiles. Par exemple ce générateur de 40 kVA à faible niveau sonore. Il est utilisable dans l'événementiel, les tentes festives, sur les chantiers, chars de parade etc.Modèle industriel : fond étanche, stabiliséAvec raccordement pour bornier;STROOMAGGREGAAT 40 KVA MOBIEL;Boels verhuurt een groot aantal mobiele stroomaggregaten. Bijvoorbeeld deze geluidgedempte stroomaggregaat van 40 kVA. Deze is inzetbaar tijdens evenementen, in feesttenten, op bouwplaatsen, op paradewagens etc.Industriële uitvoering: vloeistofdichte bodem, gestabiliseerdVoorzien van klemmenbord aansluiting
GROUPE Ç?LECTROGÇ?NE 60 KVA MOBILE;11606.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-60-kva-mobile;p.s.d.;p.s.d.;Modèle industriel : fond étanche, stabiliséAvec raccordement pour bornier;STROOMAGGREGAAT 60 KVA MOBIEL;Industriële uitvoering: vloeistofdichte bodem, gestabiliseerdVoorzien van klemmenbord aansluiting
GROUPE Ç?LECTROGÇ?NE 80 KVA MOBILE;;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-80-kva-mobile;p.s.d.;p.s.d.;ONE CALL 070-22 28 18 ( 0,15 p/min.);;
GROUPE Ç?LECTROGÇ?NE 100 KVA MOBILE;11610.0;https://www.boels.be/fr/louer/energie-eclairage/groupes-electrogenes-mobiles/groupe-electrogene-100-kva-mobile;p.s.d.;p.s.d.;Modèle industriel : fond étanche, stabiliséAvec raccordement pour bornier;STROOMAGGREGAAT 100 KVA MOBIEL;Industriële uitvoering: vloeistofdichte bodem, gestabiliseerdVoorzien van klemmenbord aansluiting
RÇ?SERVOIR Ç? CARBURANT DIESEL 100 LITRES MOBILE;14588.0;https://www.boels.be/fr/louer/energie-eclairage/reservoirs-a-carburant/reservoir-a-carburant-diesel-100-litres-mobile;36,3;72,6;En cas de besoin temporaire de stockage de carburant vous pouvez transporter le carburant là oÇû il est nécessaire avec ce réservoir mobile plein de carburant et agréé pour l'Union européenne. Le réservoir intérieur en plastique imputrescible conserve la pureté du carburant. Grâce à ses petites dimensions ce réservoir est idéal pour une utilisation dans des endroits oÇû l'espace est limité car ce réservoir peut passer par des ouvertures de portes et rentre dans un ascenseur.Pompe manuelle intégrée pour la fourniture de dieselDouble paroiDimensions compactesApprouvé par l'Union européenne;BRANDSTOFTANK DIESEL 100 LITER MOBIEL;Bij behoefte aan tijdelijke opslag van brandstof kunt u met deze voor de Europese unie goedgekeurde mobiele brandstof tank vol met brandstof van en naar de plek waar deze benodigd is. De duurzame plastic binnentank houdt de brandstof schoon. Door zijn compacte afmetingen is deze tank ideaal te gebruiken op plaatsen waar de ruimte beperkt is want deze tank kan door deuropeningen en kan in een lift.Geïntegreerde handpomp voor dieselafgifteDubbelwandigCompacte afmetingenDoor Europese Unie goedgekeurd
RÇ?SERVOIR Ç? CARBURANT 995 LITRES;14617.0;https://www.boels.be/fr/louer/energie-eclairage/reservoirs-a-carburant/reservoir-a-carburant-995-litres;72,6;145,2;Besoin de stockage temporaire de carburant ? Avec ces réservoirs à carburants, vous ne prenez aucun risque.Double cloison avec bac de récupérationConforme aux exigences internationales en matière d'installations de stockage provisoires non stationnaires et de transport;BRANDSTOFTANK 995 LITER;Behoefte aan tijdelijke opslag van brandstof? Met deze brandstoftanks speelt u op safe.Dubbelwandig met lekbakVoldoet aan internationale eisen voor tijdelijke niet-stationaire opslaginstallaties en vervoerOok verkrijgbaar met brandstofpomp
RÇ?SERVOIR Ç? CARBURANT 3 000 LITRES;14618.0;https://www.boels.be/fr/louer/energie-eclairage/reservoirs-a-carburant/reservoir-a-carburant-3-000-litres;105,88;211,75;Besoin de stockage temporaire de carburant ? Avec ces réservoirs à carburants, vous ne prenez aucun risque.Double cloison avec bac de récupérationConforme aux exigences internationales en matière d'installations de stockage provisoires non stationnaires et de transportégalement disponible avec pompe à carburant;BRANDSTOFTANK 3.000 LITER;Behoefte aan tijdelijke opslag van brandstof? Met deze brandstoftanks speelt u op safe.Dubbelwandig met lekbakVoldoet aan internationale eisen voor tijdelijke niet-stationaire opslaginstallaties en vervoerOok verkrijgbaar met brandstofpomp
RÇ?SERVOIR Ç? CARBURANT 5.500 LITRES;72111.0;https://www.boels.be/fr/louer/energie-eclairage/reservoirs-a-carburant/reservoir-a-carburant-5.500-litres;p.s.d.;p.s.d.;;BRANDSTOFTANK 5.500 LITER;
RÇ?SERVOIR Ç? CARBURANT 20.000 LITRES;74100.0;https://www.boels.be/fr/louer/energie-eclairage/reservoirs-a-carburant/reservoir-a-carburant-20.000-litres;p.s.d.;p.s.d.;;BRANDSTOFTANK 20.000 LITER;
ARMOIRES DE DISTRIBUTION 32 AMPÇ?RES;;https://www.boels.be/fr/louer/energie-eclairage/armoires-de-distribution/armoires-de-distribution-32-amperes;27,83;55,66;Armoires de distribution en plastique pour les applications les plus lourdes et les plus diverses. Les armoires de distribution peuvent être mises en boucles vers des armoires de distribution plus petites grâce aux diverses armoires de distribution de 125 A, 63 A et 32 A. Explication des abréviations : (BN) = Terre française, (MN) = Terre allemande[12907] chaque raccordement sécurisé séparément (30 mA)[12907] avec 5 mètres de câble;;
ARMOIRES DE DISTRIBUTION 63 AMPÇ?RES;;https://www.boels.be/fr/louer/energie-eclairage/armoires-de-distribution/armoires-de-distribution-63-amperes;48,4;96,8;Armoires de distribution en plastique pour les applications les plus lourdes et les plus diverses. Les armoires de distribution peuvent être mises en boucles vers des armoires de distribution plus petites grâce aux diverses armoires de distribution de 125 A, 63 A et 32 A. Explication des abréviations : (BN) = Terre française, (MN) = Terre allemande;;
ARMOIRES DE DISTRIBUTION JUSQU'Ç? 250 AMPÇ?RES;;https://www.boels.be/fr/louer/energie-eclairage/armoires-de-distribution/armoires-de-distribution-jusqua-250-amperes;60,5;121;Les armoires de distribution (principales) et les armoires de 125 ampères qui sont connectées par des câbles électriques et utilisés pour une distribution principale.;;
